scenario_id,scenario_duration_id,hotspot_label,segment,edge_from,edge_to,is_top25_segment,top_segment_rank,selected_flow_count,estimated_offered_rate_mbps,isl_capacity_mbps,scheduled_load_ratio,edge_rank_by_load,mean_utilization,p95_utilization,max_utilization,utilization_sample_count,yellow_count,red_count,yellow_plus_red_count,br_path_decision_count,br_path_br_selected,br_path_sbr_selected,br_path_fallback,br_path_no_route,br_path_sbr_ratio,br_path_sbr_ratio_no_fallback,sbr_share_of_sample_global_sbr,decision_share_of_sample_global_decisions
H80,H80_60s,Hotspot-High,563->603,563,603,False,,10,26.666666666666664,10.0,2.6666666666666665,28,0.4631749827586207,0.606807,0.622823,58,92,44,136,0,0,0,0,0,,,0.0,0.0
H80,H80_60s,Hotspot-High,523->563,523,563,False,,6,16.0,10.0,1.6,32,0.45492956896551723,0.598396,0.684911,58,47,74,121,0,0,0,0,0,,,0.0,0.0
H80,H80_60s,Hotspot-High,524->564,524,564,False,,10,26.666666666666664,10.0,2.6666666666666665,27,0.4509518448275862,0.59579,0.635646,58,50,75,125,0,0,0,0,0,,,0.0,0.0
H80,H80_60s,Hotspot-High,523->524,523,524,False,,2,5.333333333333333,10.0,0.5333333333333333,65,0.43862508620689655,0.589042,0.630839,58,68,29,97,0,0,0,0,0,,,0.0,0.0
H80,H80_60s,Hotspot-High,683->16,683,16,False,,12,32.0,10.0,3.2,19,0.4489836724137931,0.585179,0.64646,58,72,42,114,0,0,0,0,0,,,0.0,0.0
H80,H80_60s,Hotspot-High,564->604,564,604,False,,13,34.666666666666664,10.0,3.4666666666666663,6,0.4427478103448276,0.582566,0.712794,58,79,56,135,0,0,0,0,0,,,0.0,0.0
H80,H80_60s,Hotspot-High,56->16,56,16,False,,12,32.0,10.0,3.2,15,0.3776542931034483,0.580372,0.641307,58,69,21,90,0,0,0,0,0,,,0.0,0.0
H80,H80_60s,Hotspot-High,644->604,644,604,False,,13,34.666666666666664,10.0,3.4666666666666663,9,0.361412,0.578636,0.641328,58,51,14,65,0,0,0,0,0,,,0.0,0.0
H80,H80_60s,Hotspot-High,683->643,683,643,False,,12,32.0,10.0,3.2,20,0.35844944827586206,0.574261,0.599014,58,69,9,78,0,0,0,0,0,,,0.0,0.0
H80,H80_60s,Hotspot-High,95->55,95,55,False,,13,34.666666666666664,10.0,3.4666666666666663,5,0.3992010172413793,0.564914,0.652468,58,68,34,102,0,0,0,0,0,,,0.0,0.0
H80,H80_60s,Hotspot-High,684->644,684,644,False,,13,34.666666666666664,10.0,3.4666666666666663,12,0.3617641206896552,0.56358,0.604404,58,57,19,76,0,0,0,0,0,,,0.0,0.0
H80,H80_60s,Hotspot-High,643->603,643,603,False,,11,29.33333333333333,10.0,2.933333333333333,24,0.3702168275862069,0.54072,0.574364,58,62,18,80,0,0,0,0,0,,,0.0,0.0
H80,H80_60s,Hotspot-High,15->684,15,684,False,,13,34.666666666666664,10.0,3.4666666666666663,2,0.34599839655172415,0.527072,0.630202,58,57,10,67,0,0,0,0,0,,,0.0,0.0
H80,H80_60s,Hotspot-High,522->523,522,523,False,,2,5.333333333333333,10.0,0.5333333333333333,63,0.3499346551724138,0.523897,0.57076,58,43,8,51,0,0,0,0,0,,,0.0,0.0
H80,H80_60s,Hotspot-High,563->523,563,523,False,,6,16.0,10.0,1.6,34,0.31247793103448274,0.523897,0.640265,58,27,2,29,0,0,0,0,0,,,0.0,0.0
H80,H80_60s,Hotspot-High,603->563,603,563,False,,10,26.666666666666664,10.0,2.6666666666666665,30,0.332857724137931,0.499865,0.555681,57,33,4,37,0,0,0,0,0,,,0.0,0.0
H80,H80_60s,Hotspot-High,604->564,604,564,False,,13,34.666666666666664,10.0,3.4666666666666663,7,0.3152341379310345,0.494602,0.538148,58,36,4,40,0,0,0,0,0,,,0.0,0.0
H80,H80_60s,Hotspot-High,16->683,16,683,False,,12,32.0,10.0,3.2,14,0.3431808103448276,0.489082,0.545797,58,42,6,48,0,0,0,0,0,,,0.0,0.0
H80,H80_60s,Hotspot-High,524->523,524,523,False,,2,5.333333333333333,10.0,0.5333333333333333,66,0.34382308620689656,0.459011,0.572212,58,32,15,47,0,0,0,0,0,,,0.0,0.0
H80,H80_60s,Hotspot-High,564->524,564,524,False,,10,26.666666666666664,10.0,2.6666666666666665,29,0.32756089655172416,0.456119,0.559148,58,62,4,66,0,0,0,0,0,,,0.0,0.0
H80,H80_60s,Hotspot-High,521->522,521,522,False,,1,2.6666666666666665,10.0,0.2666666666666666,111,0.33752508620689653,0.444592,0.500172,58,8,8,16,0,0,0,0,0,,,0.0,0.0
H80,H80_60s,Hotspot-High,522->521,522,521,False,,1,2.6666666666666665,10.0,0.2666666666666666,112,0.2233316551724138,0.422963,0.459011,58,7,2,9,0,0,0,0,0,,,0.0,0.0
H80,H80_60s,Hotspot-High,520->521,520,521,False,,1,2.6666666666666665,10.0,0.2666666666666666,108,0.27736225862068964,0.403921,0.406659,57,8,0,8,0,0,0,0,0,,,0.0,0.0
H80,H80_60s,Hotspot-High,523->522,523,522,False,,2,5.333333333333333,10.0,0.5333333333333333,64,0.271955,0.385713,0.457438,58,7,2,9,0,0,0,0,0,,,0.0,0.0
H80,H80_60s,Hotspot-High,559->520,559,520,False,,1,2.6666666666666665,10.0,0.2666666666666666,118,0.1968965172413793,0.342456,0.370092,58,0,0,0,0,0,0,0,0,,,0.0,0.0
H80,H80_60s,Hotspot-High,521->520,521,520,False,,1,2.6666666666666665,10.0,0.2666666666666666,110,0.15117356896551723,0.314819,0.338851,58,0,0,0,0,0,0,0,0,,,0.0,0.0
H80,H80_60s,Hotspot-High,557->558,557,558,False,,1,2.6666666666666665,10.0,0.2666666666666666,115,0.1356563275862069,0.212683,0.239118,58,0,0,0,0,0,0,0,0,,,0.0,0.0
H80,H80_60s,Hotspot-High,558->559,558,559,False,,1,2.6666666666666665,10.0,0.2666666666666666,117,0.1308085,0.210889,0.236092,58,0,0,0,0,0,0,0,0,,,0.0,0.0
H80,H80_60s,Hotspot-High,558->557,558,557,False,,1,2.6666666666666665,10.0,0.2666666666666666,116,0.0029832758620689653,0.020427,0.057677,22,0,0,0,0,0,0,0,0,,,0.0,0.0
H80,H80_60s,Hotspot-High,520->559,520,559,False,,1,2.6666666666666665,10.0,0.2666666666666666,109,0.00029005172413793103,0.002403,0.008411,9,0,0,0,0,0,0,0,0,,,0.0,0.0
H80,H80_60s,Hotspot-High,559->558,559,558,False,,1,2.6666666666666665,10.0,0.2666666666666666,119,2.0724137931034484e-05,0.0,0.001202,3,0,0,0,0,0,0,0,0,,,0.0,0.0
H90,H90_60s,Hotspot-Severe,176->136,176,136,True,1,8,29.33333333333333,10.0,2.933333333333333,32,0.7474333275862068,0.919762,0.976231,58,184,324,508,41392,26679,14713,0,0,0.355455160417472,0.355455160417472,0.01844353742861011,0.013639825178777208
H90,H90_60s,Hotspot-Severe,136->96,136,96,True,2,14,51.33333333333333,10.0,5.133333333333333,13,0.7202789310344827,0.896563,0.977446,58,147,283,430,35040,21746,13294,0,0,0.37939497716894977,0.37939497716894977,0.01666474455080152,0.011546662984739886
H90,H90_60s,Hotspot-Severe,175->135,175,135,True,3,6,22.0,10.0,2.2,36,0.6539885862068966,0.889426,0.920525,58,184,208,392,31362,18041,13321,0,0,0.42474969708564503,0.42474969708564503,0.016698590504079062,0.010334658805006058
H90,H90_60s,Hotspot-Severe,136->176,136,176,True,4,8,29.33333333333333,10.0,2.933333333333333,31,0.7215212413793104,0.885578,0.901486,58,374,147,521,60090,42530,17560,0,0,0.29222832418039607,0.29222832418039607,0.022012405168653132,0.01980134071783732
H90,H90_60s,Hotspot-Severe,96->136,96,136,True,5,14,51.33333333333333,10.0,5.133333333333333,12,0.7123114137931035,0.848197,0.884377,58,351,120,471,48937,33942,14995,0,0,0.3064143694954738,0.3064143694954738,0.018797039607286656,0.01612611434030296
H90,H90_60s,Hotspot-Severe,95->55,95,55,True,6,14,51.33333333333333,10.0,5.133333333333333,11,0.5788161206896552,0.847913,0.914879,58,137,119,256,31598,18849,12749,0,0,0.4034749034749035,0.4034749034749035,0.015981557716125215,0.01041242742556538
H90,H90_60s,Hotspot-Severe,135->95,135,95,True,7,12,44.0,10.0,4.4,24,0.6330200517241379,0.843522,0.888965,58,154,185,339,28813,16271,12542,0,0,0.43528962621039113,0.43528962621039113,0.01572207207433073,0.009494691797354746
H90,H90_60s,Hotspot-Severe,96->56,96,56,True,8,17,62.33333333333333,10.0,6.2333333333333325,4,0.5897559482758621,0.803618,0.892237,58,165,132,297,32066,19314,12752,0,0,0.3976797854425248,0.3976797854425248,0.015985318377600498,0.010566646554471152
H90,H90_60s,Hotspot-Severe,95->135,95,135,True,9,12,44.0,10.0,4.4,23,0.6127134827586207,0.799757,0.83273,58,271,95,366,39519,27807,11712,0,0,0.29636377438700373,0.29636377438700373,0.014681622399502589,0.0130226191351009
H90,H90_60s,Hotspot-Severe,135->175,135,175,True,10,6,22.0,10.0,2.2,35,0.6457009655172414,0.796887,0.859143,58,266,102,368,42886,28476,14410,0,0,0.33600708856036937,0.33600708856036937,0.018063710619606585,0.014132140090284096
H90,H90_60s,Hotspot-Severe,16->56,16,56,True,11,17,62.33333333333333,10.0,6.2333333333333325,1,0.6408813275862069,0.792415,0.832226,58,143,188,331,28424,22701,5723,0,0,0.20134393470306783,0.20134393470306783,0.007174088541013774,0.009366505384653154
H90,H90_60s,Hotspot-Severe,56->96,56,96,True,12,17,62.33333333333333,10.0,6.2333333333333325,3,0.6644232931034483,0.791825,0.863893,58,238,131,369,34156,24135,10021,0,0,0.2933891556388336,0.2933891556388336,0.012561862881268395,0.011255360185695649
H90,H90_60s,Hotspot-Severe,644->684,644,684,True,13,14,51.33333333333333,10.0,5.133333333333333,16,0.6033665,0.764573,0.773588,58,138,130,268,17208,9033,8175,0,0,0.4750697350069735,0.4750697350069735,0.01024780252014461,0.005670518739766094
H90,H90_60s,Hotspot-Severe,56->16,56,16,False,,17,62.33333333333333,10.0,6.2333333333333325,2,0.5471459310344827,0.758444,0.902401,58,204,78,282,0,0,0,0,0,,,0.0,0.0
H90,H90_60s,Hotspot-Severe,523->563,523,563,False,,7,25.666666666666664,10.0,2.5666666666666664,33,0.583707775862069,0.756412,0.819491,58,104,189,293,0,0,0,0,0,,,0.0,0.0
H90,H90_60s,Hotspot-Severe,643->683,643,683,False,,13,47.66666666666666,10.0,4.766666666666667,21,0.5982512758620689,0.755858,0.819491,58,197,131,328,0,0,0,0,0,,,0.0,0.0
H90,H90_60s,Hotspot-Severe,603->643,603,643,False,,12,44.0,10.0,4.4,25,0.6165363620689656,0.755734,0.769023,58,113,215,328,0,0,0,0,0,,,0.0,0.0
H90,H90_60s,Hotspot-Severe,683->16,683,16,False,,16,58.66666666666666,10.0,5.866666666666666,6,0.6150943793103448,0.752264,0.797271,57,155,189,344,0,0,0,0,0,,,0.0,0.0
H90,H90_60s,Hotspot-Severe,55->95,55,95,False,,14,51.33333333333333,10.0,5.133333333333333,10,0.6019455517241379,0.747913,0.868576,58,193,110,303,0,0,0,0,0,,,0.0,0.0
H90,H90_60s,Hotspot-Severe,15->55,15,55,False,,14,51.33333333333333,10.0,5.133333333333333,7,0.6034862241379311,0.726967,0.734646,58,159,120,279,0,0,0,0,0,,,0.0,0.0
H90,H90_60s,Hotspot-Severe,604->644,604,644,False,,14,51.33333333333333,10.0,5.133333333333333,14,0.5778041551724138,0.726044,0.743881,58,124,161,285,0,0,0,0,0,,,0.0,0.0
H90,H90_60s,Hotspot-Severe,524->523,524,523,False,,2,7.333333333333333,10.0,0.7333333333333333,72,0.4404513448275862,0.724483,0.779622,58,218,66,284,0,0,0,0,0,,,0.0,0.0
H90,H90_60s,Hotspot-Severe,563->603,563,603,False,,11,40.33333333333333,10.0,4.033333333333333,27,0.5836050862068966,0.714747,0.747746,58,170,158,328,0,0,0,0,0,,,0.0,0.0
H90,H90_60s,Hotspot-Severe,55->15,55,15,False,,14,51.33333333333333,10.0,5.133333333333333,9,0.5136789827586207,0.711311,0.801467,58,182,53,235,0,0,0,0,0,,,0.0,0.0
H90,H90_60s,Hotspot-Severe,564->604,564,604,False,,13,47.66666666666666,10.0,4.766666666666667,19,0.5735563275862069,0.706656,0.745909,58,122,159,281,0,0,0,0,0,,,0.0,0.0
H90,H90_60s,Hotspot-Severe,524->564,524,564,False,,10,36.66666666666666,10.0,3.6666666666666665,29,0.587022224137931,0.706334,0.836296,58,106,190,296,0,0,0,0,0,,,0.0,0.0
H90,H90_60s,Hotspot-Severe,683->643,683,643,False,,13,47.66666666666666,10.0,4.766666666666667,22,0.4614985172413793,0.699233,0.723529,58,154,53,207,0,0,0,0,0,,,0.0,0.0
H90,H90_60s,Hotspot-Severe,523->522,523,522,False,,2,7.333333333333333,10.0,0.7333333333333333,70,0.426527,0.681574,0.700532,58,97,78,175,0,0,0,0,0,,,0.0,0.0
H90,H90_60s,Hotspot-Severe,522->523,522,523,False,,2,7.333333333333333,10.0,0.7333333333333333,69,0.48714562068965517,0.678622,0.722802,58,185,95,280,0,0,0,0,0,,,0.0,0.0
H90,H90_60s,Hotspot-Severe,684->15,684,15,False,,14,51.33333333333333,10.0,5.133333333333333,17,0.5573985,0.672499,0.753061,58,190,75,265,0,0,0,0,0,,,0.0,0.0
H90,H90_60s,Hotspot-Severe,684->644,684,644,False,,14,51.33333333333333,10.0,5.133333333333333,18,0.42045334482758623,0.667399,0.746306,58,159,34,193,0,0,0,0,0,,,0.0,0.0
H90,H90_60s,Hotspot-Severe,523->524,523,524,False,,2,7.333333333333333,10.0,0.7333333333333333,71,0.5363547758620689,0.664484,0.753549,58,156,169,325,0,0,0,0,0,,,0.0,0.0
H90,H90_60s,Hotspot-Severe,521->522,521,522,False,,1,3.6666666666666665,10.0,0.3666666666666666,205,0.47543956896551726,0.638312,0.650885,58,110,88,198,0,0,0,0,0,,,0.0,0.0
H90,H90_60s,Hotspot-Severe,16->683,16,683,False,,16,58.66666666666666,10.0,5.866666666666666,5,0.4486554137931035,0.627915,0.646095,58,251,16,267,0,0,0,0,0,,,0.0,0.0
H90,H90_60s,Hotspot-Severe,644->604,644,604,False,,14,51.33333333333333,10.0,5.133333333333333,15,0.4094178448275862,0.624831,0.718275,58,170,20,190,0,0,0,0,0,,,0.0,0.0
H90,H90_60s,Hotspot-Severe,15->684,15,684,False,,14,51.33333333333333,10.0,5.133333333333333,8,0.4187901379310345,0.622719,0.723363,57,155,15,170,0,0,0,0,0,,,0.0,0.0
H90,H90_60s,Hotspot-Severe,564->524,564,524,False,,10,36.66666666666666,10.0,3.6666666666666665,30,0.35647796551724137,0.617622,0.657152,58,232,29,261,0,0,0,0,0,,,0.0,0.0
H90,H90_60s,Hotspot-Severe,643->603,643,603,False,,12,44.0,10.0,4.4,26,0.38913725862068965,0.615574,0.646454,58,232,22,254,0,0,0,0,0,,,0.0,0.0
H90,H90_60s,Hotspot-Severe,520->521,520,521,False,,1,3.6666666666666665,10.0,0.3666666666666666,202,0.42321308620689657,0.588561,0.610941,58,91,31,122,0,0,0,0,0,,,0.0,0.0
H90,H90_60s,Hotspot-Severe,603->563,603,563,False,,11,40.33333333333333,10.0,4.033333333333333,28,0.3497091034482759,0.568574,0.622428,58,153,22,175,0,0,0,0,0,,,0.0,0.0
H90,H90_60s,Hotspot-Severe,522->521,522,521,False,,1,3.6666666666666665,10.0,0.3666666666666666,207,0.3161041551724138,0.559081,0.632041,58,94,35,129,0,0,0,0,0,,,0.0,0.0
H90,H90_60s,Hotspot-Severe,604->564,604,564,False,,13,47.66666666666666,10.0,4.766666666666667,20,0.34585729310344826,0.554658,0.586767,58,164,22,186,0,0,0,0,0,,,0.0,0.0
H90,H90_60s,Hotspot-Severe,563->523,563,523,False,,7,25.666666666666664,10.0,2.5666666666666664,34,0.33810674137931035,0.554194,0.591187,57,241,21,262,0,0,0,0,0,,,0.0,0.0
H90,H90_60s,Hotspot-Severe,521->520,521,520,False,,1,3.6666666666666665,10.0,0.3666666666666666,204,0.252861,0.487322,0.529955,58,26,20,46,0,0,0,0,0,,,0.0,0.0
H90,H90_60s,Hotspot-Severe,559->520,559,520,False,,1,3.6666666666666665,10.0,0.3666666666666666,216,0.24326243103448275,0.365286,0.434217,58,22,0,22,0,0,0,0,0,,,0.0,0.0
H90,H90_60s,Hotspot-Severe,558->559,558,559,False,,1,3.6666666666666665,10.0,0.3666666666666666,215,0.16708444827586208,0.288384,0.32323,58,0,0,0,0,0,0,0,0,,,0.0,0.0
H90,H90_60s,Hotspot-Severe,557->558,557,558,False,,1,3.6666666666666665,10.0,0.3666666666666666,213,0.17814741379310345,0.281981,0.290787,57,0,0,0,0,0,0,0,0,,,0.0,0.0
H90,H90_60s,Hotspot-Severe,558->557,558,557,False,,1,3.6666666666666665,10.0,0.3666666666666666,214,0.014439896551724138,0.046862,0.0676,55,0,0,0,0,0,0,0,0,,,0.0,0.0
H90,H90_60s,Hotspot-Severe,559->558,559,558,False,,1,3.6666666666666665,10.0,0.3666666666666666,217,0.011829586206896552,0.042056,0.111749,52,0,0,0,0,0,0,0,0,,,0.0,0.0
H90,H90_60s,Hotspot-Severe,520->559,520,559,False,,1,3.6666666666666665,10.0,0.3666666666666666,203,0.008205706896551724,0.027637,0.040854,50,0,0,0,0,0,0,0,0,,,0.0,0.0
H100+,H100+_60s,Hotspot-Overload,176->136,176,136,True,1,8,37.333333333333336,10.0,3.733333333333333,32,0.7924530862068966,0.953296,1.0,58,162,382,544,44539,28080,16459,0,0,0.36954130088237275,0.36954130088237275,0.013495308742392029,0.01422121153776768
H100+,H100+_60s,Hotspot-Overload,136->96,136,96,True,2,14,65.33333333333334,10.0,6.533333333333334,13,0.7697037068965518,0.916879,0.952405,58,130,338,468,39984,25187,14797,0,0,0.37007302921168467,0.37007302921168467,0.012132576916044404,0.012766809360921954
H100+,H100+_60s,Hotspot-Overload,175->135,175,135,True,3,6,28.0,10.0,2.8,36,0.7046116896551724,0.905662,0.924551,58,179,288,467,38746,24605,14141,0,0,0.3649667062406442,0.3649667062406442,0.01159469961274474,0.012371518494854992
H100+,H100+_60s,Hotspot-Overload,136->176,136,176,True,4,8,37.333333333333336,10.0,3.733333333333333,31,0.7312118275862068,0.896542,0.920218,58,288,261,549,60419,38809,21610,0,0,0.3576689451993578,0.3576689451993578,0.017718793482173385,0.019291663034652448
H100+,H100+_60s,Hotspot-Overload,135->95,135,95,True,5,12,56.0,10.0,5.6,24,0.6628674137931034,0.884364,0.91206,58,131,222,353,35299,20676,14623,0,0,0.41426102722456726,0.41426102722456726,0.011989908241083824,0.011270898450159664
H100+,H100+_60s,Hotspot-Overload,96->136,96,136,True,6,14,65.33333333333334,10.0,6.533333333333334,12,0.7454474482758621,0.875694,0.967287,58,375,152,527,48291,29635,18656,0,0,0.38632457393717257,0.38632457393717257,0.015296705747497764,0.015419217458190328
H100+,H100+_60s,Hotspot-Overload,56->16,56,16,True,7,17,79.33333333333334,10.0,7.9333333333333345,2,0.6046354310344828,0.852734,0.9206,58,241,85,326,33619,21113,12506,0,0,0.3719920283173206,0.3719920283173206,0.010254106029063414,0.01073447788877639
H100+,H100+_60s,Hotspot-Overload,96->56,96,56,True,8,17,79.33333333333334,10.0,7.9333333333333345,4,0.6661902068965517,0.839918,0.86298,58,185,168,353,38507,23730,14777,0,0,0.38374840938011273,0.38374840938011273,0.012116178217773074,0.012295206284039158
H100+,H100+_60s,Hotspot-Overload,603->643,603,643,True,9,12,56.0,10.0,5.6,25,0.6859312586206897,0.830495,0.885168,58,113,258,371,23455,13117,10338,0,0,0.4407589000213174,0.4407589000213174,0.008476487136451109,0.007489133492407573
H100+,H100+_60s,Hotspot-Overload,95->135,95,135,True,10,12,56.0,10.0,5.6,23,0.6628348793103448,0.826665,0.83807,58,293,131,424,36372,21043,15329,0,0,0.42145056636973494,0.42145056636973494,0.012568782290061815,0.011613505153947911
H100+,H100+_60s,Hotspot-Overload,16->56,16,56,True,11,17,79.33333333333334,10.0,7.9333333333333345,1,0.6872341206896552,0.820496,0.842799,58,179,208,387,21431,13777,7654,0,0,0.3571461900984555,0.3571461900984555,0.006275781828438459,0.006842874435122008
H100+,H100+_60s,Hotspot-Overload,643->683,643,683,True,12,13,60.66666666666667,10.0,6.066666666666667,21,0.6462341034482758,0.813899,0.824951,57,217,159,376,32803,19073,13730,0,0,0.4185592781148066,0.4185592781148066,0.011257706363268883,0.010473930758961655
H100+,H100+_60s,Hotspot-Overload,56->96,56,96,True,13,17,79.33333333333334,10.0,7.9333333333333345,3,0.6894344482758621,0.809294,0.831376,58,270,123,393,33642,20014,13628,0,0,0.4050888769989894,0.4050888769989894,0.011174073002085094,0.010741821741700089
H100+,H100+_60s,Hotspot-Overload,55->95,55,95,False,,14,65.33333333333334,10.0,6.533333333333334,10,0.6215645862068966,0.807892,0.828045,58,223,107,330,0,0,0,0,0,,,0.0,0.0
H100+,H100+_60s,Hotspot-Overload,135->175,135,175,False,,6,28.0,10.0,2.8,35,0.6462826379310345,0.80597,0.83391,58,319,127,446,0,0,0,0,0,,,0.0,0.0
H100+,H100+_60s,Hotspot-Overload,523->563,523,563,False,,7,32.66666666666667,10.0,3.266666666666667,33,0.6548523448275863,0.801467,0.815499,58,127,240,367,0,0,0,0,0,,,0.0,0.0
H100+,H100+_60s,Hotspot-Overload,604->644,604,644,False,,14,65.33333333333334,10.0,6.533333333333334,14,0.6239845172413793,0.796812,0.821069,58,151,163,314,0,0,0,0,0,,,0.0,0.0
H100+,H100+_60s,Hotspot-Overload,644->684,644,684,False,,14,65.33333333333334,10.0,6.533333333333334,16,0.6311286034482758,0.796779,0.823394,58,156,144,300,0,0,0,0,0,,,0.0,0.0
H100+,H100+_60s,Hotspot-Overload,95->55,95,55,False,,14,65.33333333333334,10.0,6.533333333333334,11,0.5772958620689655,0.795832,0.837515,58,204,102,306,0,0,0,0,0,,,0.0,0.0
H100+,H100+_60s,Hotspot-Overload,683->16,683,16,False,,16,74.66666666666667,10.0,7.466666666666667,6,0.6240027586206897,0.77375,0.825544,58,159,212,371,0,0,0,0,0,,,0.0,0.0
H100+,H100+_60s,Hotspot-Overload,564->604,564,604,False,,13,60.66666666666667,10.0,6.066666666666667,19,0.6303852758620689,0.766493,0.832316,58,131,190,321,0,0,0,0,0,,,0.0,0.0
H100+,H100+_60s,Hotspot-Overload,524->564,524,564,False,,10,46.66666666666667,10.0,4.666666666666667,29,0.638277775862069,0.764125,0.829392,58,115,248,363,0,0,0,0,0,,,0.0,0.0
H100+,H100+_60s,Hotspot-Overload,563->603,563,603,False,,11,51.333333333333336,10.0,5.133333333333334,27,0.6265406551724138,0.750999,0.78635,58,181,201,382,0,0,0,0,0,,,0.0,0.0
H100+,H100+_60s,Hotspot-Overload,523->524,523,524,False,,2,9.333333333333334,10.0,0.9333333333333332,71,0.5763418965517242,0.747395,0.835111,58,222,202,424,0,0,0,0,0,,,0.0,0.0
H100+,H100+_60s,Hotspot-Overload,15->55,15,55,False,,14,65.33333333333334,10.0,6.533333333333334,7,0.6179398275862069,0.746239,0.814731,58,195,151,346,0,0,0,0,0,,,0.0,0.0
H100+,H100+_60s,Hotspot-Overload,684->15,684,15,False,,14,65.33333333333334,10.0,6.533333333333334,17,0.6172496724137931,0.735929,0.757007,58,181,136,317,0,0,0,0,0,,,0.0,0.0
H100+,H100+_60s,Hotspot-Overload,683->643,683,643,False,,13,60.66666666666667,10.0,6.066666666666667,22,0.521706,0.72856,0.788249,58,197,61,258,0,0,0,0,0,,,0.0,0.0
H100+,H100+_60s,Hotspot-Overload,55->15,55,15,False,,14,65.33333333333334,10.0,6.533333333333334,9,0.5444749310344827,0.722734,0.735344,58,204,72,276,0,0,0,0,0,,,0.0,0.0
H100+,H100+_60s,Hotspot-Overload,521->522,521,522,False,,1,4.666666666666667,10.0,0.4666666666666667,205,0.5291404137931035,0.720223,0.793179,58,124,151,275,0,0,0,0,0,,,0.0,0.0
H100+,H100+_60s,Hotspot-Overload,522->523,522,523,False,,2,9.333333333333334,10.0,0.9333333333333332,69,0.5370683103448276,0.711581,0.722738,58,236,135,371,0,0,0,0,0,,,0.0,0.0
H100+,H100+_60s,Hotspot-Overload,684->644,684,644,False,,14,65.33333333333334,10.0,6.533333333333334,18,0.46757825862068964,0.690259,0.780207,58,184,30,214,0,0,0,0,0,,,0.0,0.0
H100+,H100+_60s,Hotspot-Overload,16->683,16,683,False,,16,74.66666666666667,10.0,7.466666666666667,5,0.46934662068965516,0.674097,0.779786,58,298,25,323,0,0,0,0,0,,,0.0,0.0
H100+,H100+_60s,Hotspot-Overload,563->523,563,523,False,,7,32.66666666666667,10.0,3.266666666666667,34,0.3421290172413793,0.652876,0.720569,57,296,30,326,0,0,0,0,0,,,0.0,0.0
H100+,H100+_60s,Hotspot-Overload,520->521,520,521,False,,1,4.666666666666667,10.0,0.4666666666666667,202,0.4821700172413793,0.65051,0.734401,58,182,68,250,0,0,0,0,0,,,0.0,0.0
H100+,H100+_60s,Hotspot-Overload,644->604,644,604,False,,14,65.33333333333334,10.0,6.533333333333334,15,0.4225175,0.632888,0.669189,58,200,27,227,0,0,0,0,0,,,0.0,0.0
H100+,H100+_60s,Hotspot-Overload,604->564,604,564,False,,13,60.66666666666667,10.0,6.066666666666667,20,0.3753013275862069,0.630194,0.669208,58,218,21,239,0,0,0,0,0,,,0.0,0.0
H100+,H100+_60s,Hotspot-Overload,523->522,523,522,False,,2,9.333333333333334,10.0,0.9333333333333332,70,0.40699625862068967,0.627369,0.648863,58,150,76,226,0,0,0,0,0,,,0.0,0.0
H100+,H100+_60s,Hotspot-Overload,564->524,564,524,False,,10,46.66666666666667,10.0,4.666666666666667,30,0.388644,0.621617,0.663218,58,339,33,372,0,0,0,0,0,,,0.0,0.0
H100+,H100+_60s,Hotspot-Overload,643->603,643,603,False,,12,56.0,10.0,5.6,26,0.39072841379310347,0.621151,0.650065,58,290,13,303,0,0,0,0,0,,,0.0,0.0
H100+,H100+_60s,Hotspot-Overload,524->523,524,523,False,,2,9.333333333333334,10.0,0.9333333333333332,72,0.3990732931034483,0.603799,0.682508,58,277,70,347,0,0,0,0,0,,,0.0,0.0
H100+,H100+_60s,Hotspot-Overload,15->684,15,684,False,,14,65.33333333333334,10.0,6.533333333333334,8,0.43952874137931036,0.585157,0.622428,58,191,8,199,0,0,0,0,0,,,0.0,0.0
H100+,H100+_60s,Hotspot-Overload,559->520,559,520,False,,1,4.666666666666667,10.0,0.4666666666666667,216,0.3009227068965517,0.544324,0.585151,58,63,6,69,0,0,0,0,0,,,0.0,0.0
H100+,H100+_60s,Hotspot-Overload,522->521,522,521,False,,1,4.666666666666667,10.0,0.4666666666666667,207,0.3061770344827586,0.511881,0.574402,57,176,42,218,0,0,0,0,0,,,0.0,0.0
H100+,H100+_60s,Hotspot-Overload,521->520,521,520,False,,1,4.666666666666667,10.0,0.4666666666666667,204,0.291628775862069,0.505505,0.572248,58,56,46,102,0,0,0,0,0,,,0.0,0.0
H100+,H100+_60s,Hotspot-Overload,603->563,603,563,False,,11,51.333333333333336,10.0,5.133333333333334,28,0.32644610344827585,0.496143,0.55546,58,210,19,229,0,0,0,0,0,,,0.0,0.0
H100+,H100+_60s,Hotspot-Overload,558->559,558,559,False,,1,4.666666666666667,10.0,0.4666666666666667,215,0.2274516896551724,0.424164,0.474322,58,2,0,2,0,0,0,0,0,,,0.0,0.0
H100+,H100+_60s,Hotspot-Overload,557->558,557,558,False,,1,4.666666666666667,10.0,0.4666666666666667,213,0.2440091379310345,0.372496,0.397729,58,0,0,0,0,0,0,0,0,,,0.0,0.0
